CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
289106395,12/29/16,19:00:00,12/29/16,19:10:00,12/29/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,40,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1006566,238688,40.82179908,-73.91937254,"(40.821799082, -73.919372536)"
129945880,12/11/16,11:20:00,12/11/16,11:30:00,12/11/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. HOUSING POLICE,BRONX,42,INSIDE,RESIDENCE - PUBLIC HOUSING,,MCKINLEY,1010968,238733,40.82191038,-73.9034677,"(40.821910376, -73.903467704)"
344301505,12/31/16,22:00:00,12/31/16,22:19:00,12/31/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,43,FRONT OF,RESIDENCE - PUBLIC HOUSING,,MONROE,1022126,238820,40.82210837,-73.86315274,"(40.822108371, -73.863152741)"
219516581,12/31/16,14:10:00,12/31/16,14:20:00,12/31/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BRONX,41,,TRANSIT - NYC SUBWAY,,,1012791,238814,40.822127,-73.89688076,"(40.822126997, -73.896880756)"
351734793,12/5/16,8:10:00,12/5/16,8:20:00,12/5/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,1024058,238894,40.82230298,-73.85617186,"(40.822302984, -73.856171859)"
816390272,12/28/16,23:40:00,12/28/16,23:58:00,12/29/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,COMMERCIAL BUILDING,,,1021019,238939,40.82243967,-73.86715175,"(40.822439669, -73.867151753)"
338094721,11/9/16,2:58:00,11/9/16,3:25:00,11/9/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,45,INSIDE,RESIDENCE-HOUSE,,,1037231,239019,40.82257689,-73.80857587,"(40.822576886, -73.808575867)"
320194941,12/28/16,6:30:00,12/28/16,6:40:00,12/28/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,FRONT OF,STREET,,,999357,238995,40.82265698,-73.94541834,"(40.82265698, -73.945418344)"
185064704,11/5/16,15:40:00,11/5/16,15:50:00,11/5/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1009966,239046,40.82277245,-73.90708679,"(40.822772446, -73.907086788)"
708700724,11/18/16,21:45:00,11/18/16,21:55:00,11/21/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,FRONT OF,STREET,,,1011837,239059,40.82280248,-73.90032662,"(40.822802482, -73.900326617)"
609926137,11/11/16,21:57:00,11/11/16,22:43:00,11/12/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE - APT. HOUSE,,,1012525,239063,40.82281129,-73.89784078,"(40.822811286, -73.897840784)"
400246195,11/11/16,21:57:00,11/11/16,22:43:00,11/12/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE - APT. HOUSE,,,1012525,239063,40.82281129,-73.89784078,"(40.822811286, -73.897840784)"
281960281,11/25/16,21:05:00,11/25/16,21:05:00,11/25/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE-HOUSE,,,1012525,239063,40.82281129,-73.89784078,"(40.822811286, -73.897840784)"
318197530,11/15/16,8:45:00,11/15/16,8:50:00,11/15/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,42,REAR OF,RESIDENCE - PUBLIC HOUSING,,,1010919,239073,40.82284373,-73.90364339,"(40.822843728, -73.903643392)"
383052082,11/2/16,10:00:00,11/2/16,12:30:00,11/2/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,997840,239080,40.82289274,-73.95089924,"(40.822892744, -73.950899244)"
196727195,11/11/16,1:20:00,11/11/16,1:25:00,11/11/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,INSIDE,RESIDENCE - APT. HOUSE,,,1007390,239183,40.8231556,-73.91639367,"(40.823155596, -73.916393674)"
820828206,11/8/16,13:00:00,11/8/16,13:05:00,11/8/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,41,FRONT OF,STREET,,,1012075,239261,40.82335617,-73.89946586,"(40.823356168, -73.89946586)"
355201431,11/29/16,4:36:00,11/29/16,5:54:00,11/29/16,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,998681,239359,40.82365719,-73.94786002,"(40.823657187, -73.947860017)"
546076007,11/3/16,23:40:00,11/4/16,0:17:00,11/4/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,INSIDE,RESIDENCE - APT. HOUSE,,,1007252,239375,40.82368294,-73.91689163,"(40.823682942, -73.916891628)"
772615250,12/11/16,12:30:00,12/11/16,16:30:00,12/12/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,997024,239382,40.82372287,-73.95384697,"(40.823722867, -73.953846969)"
389714982,12/7/16,23:30:00,12/7/16,23:40:00,12/8/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,FRONT OF,STREET,,,1008759,239470,40.82393964,-73.91144626,"(40.823939637, -73.911446258)"
821134445,12/7/16,23:30:00,12/7/16,23:40:00,12/8/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,FRONT OF,STREET,,,1008759,239470,40.82393964,-73.91144626,"(40.823939637, -73.911446258)"
793699752,12/7/16,23:30:00,12/7/16,23:40:00,12/8/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,FRONT OF,STREET,,,1008759,239470,40.82393964,-73.91144626,"(40.823939637, -73.911446258)"
477595844,12/15/16,0:25:00,12/15/16,0:40:00,12/15/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,OTHER,,,997888,239500,40.82404545,-73.95072496,"(40.824045452, -73.950724962)"
220547607,12/15/16,0:20:00,12/15/16,0:35:00,12/15/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,OTHER,,,997888,239500,40.82404545,-73.95072496,"(40.824045452, -73.950724962)"
507110990,11/17/16,19:00:00,11/17/16,19:30:00,11/19/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,44,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1007174,239543,40.82414426,-73.91717288,"(40.824144257, -73.917172879)"
745848391,11/19/16,7:30:00,11/19/16,8:00:00,11/19/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE - APT. HOUSE,,,1014814,239561,40.82417053,-73.88956812,"(40.82417053, -73.889568117)"
138032967,11/5/16,13:00:00,11/5/16,13:05:00,11/5/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,FAST FOOD,,,1001096,239553,40.82418539,-73.93913376,"(40.824185386, -73.939133763)"
577450152,11/14/16,1:10:00,11/14/16,1:20:00,11/14/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,FRONT OF,STREET,,,998806,239586,40.82428003,-73.94740788,"(40.824280032, -73.94740788)"
757010952,12/17/16,18:30:00,12/17/16,18:31:00,12/17/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,FRONT OF,STREET,,,1013966,239610,40.82430792,-73.89263188,"(40.824307915, -73.892631876)"
189952575,11/13/16,3:15:00,11/13/16,4:03:00,11/13/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,FRONT OF,STREET,,,997154,239608,40.82434298,-73.95337682,"(40.824342983, -73.953376824)"
965075719,12/28/16,17:30:00,12/28/16,17:35:00,12/28/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,997154,239608,40.82434298,-73.95337682,"(40.824342983, -73.953376824)"
506792141,11/10/16,16:00:00,11/10/16,16:20:00,11/10/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,999607,239622,40.82437749,-73.94451363,"(40.824377486, -73.944513634)"
438541510,12/14/16,19:40:00,12/14/16,19:50:00,12/14/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,FRONT OF,STREET,,,1001220,239781,40.82481095,-73.93868515,"(40.824810945, -73.938685153)"
646813986,11/18/16,23:00:00,11/18/16,23:05:00,11/18/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,997308,239826,40.82494111,-73.95281997,"(40.824941106, -73.952819968)"
211583307,11/22/16,19:54:00,11/22/16,19:55:00,11/22/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,,,1000576,239839,40.82497135,-73.94101192,"(40.824971352, -73.941011922)"
174266752,11/22/16,2:00:00,11/22/16,2:23:00,11/22/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,INSIDE,PUBLIC BUILDING,,,1013619,239956,40.82525875,-73.89388414,"(40.825258747, -73.893884137)"
126302363,11/18/16,12:30:00,11/18/16,12:35:00,11/18/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,GROCERY/BODEGA,,,1004788,239947,40.82525899,-73.92579269,"(40.825258992, -73.92579269)"
275410390,11/22/16,7:30:00,11/22/16,7:40:00,11/25/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,INSIDE,FACTORY/WAREHOUSE,,,1015489,239960,40.82526331,-73.88712736,"(40.82526331, -73.887127363)"
881316900,11/5/16,1:00:00,11/5/16,1:50:00,11/5/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE - APT. HOUSE,,,1012610,239967,40.82529224,-73.89752985,"(40.825292236, -73.897529849)"
805557217,12/3/16,15:00:00,12/4/16,14:20:00,12/4/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,1018695,239982,40.82531177,-73.87554321,"(40.825311774, -73.875543208)"
945664838,11/28/16,2:00:00,11/28/16,2:30:00,12/4/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,41,FRONT OF,RESIDENCE - PUBLIC HOUSING,,WEST FARMS ROAD REHAB,1014642,240068,40.82556269,-73.89018729,"(40.825562694, -73.890187287)"
531448402,11/15/16,14:40:00,11/15/16,14:40:00,11/15/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,FRONT OF,STREET,,,1004546,240058,40.82556421,-73.92666676,"(40.825564214, -73.926666758)"
563100494,11/15/16,19:30:00,11/15/16,20:10:00,11/15/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,,RESIDENCE - APT. HOUSE,,,1006817,240067,40.82558341,-73.91846102,"(40.825583407, -73.918461022)"
294693616,12/15/16,0:45:00,12/15/16,5:28:00,12/15/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,43,INSIDE,RESIDENCE - PUBLIC HOUSING,,BRONXDALE,1022040,240165,40.82580038,-73.86345589,"(40.825800379, -73.86345589)"
231268036,11/15/16,10:50:00,11/15/16,11:15:00,11/15/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,FRONT OF,RESIDENCE-HOUSE,,,998372,240146,40.82581778,-73.94897483,"(40.825817778, -73.948974825)"
690677168,12/25/16,4:00:00,12/25/16,4:10:00,12/25/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,FRONT OF,STREET,,,998372,240146,40.82581778,-73.94897483,"(40.825817778, -73.948974825)"
946507710,11/9/16,0:03:00,11/9/16,0:28:00,11/9/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,45,INSIDE,RESIDENCE - APT. HOUSE,,,1033138,240208,40.82586395,-73.82335558,"(40.825863948, -73.823355576)"
745279439,11/6/16,0:30:00,11/6/16,0:35:00,11/6/16,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",ATTEMPTED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,,STREET,,,1001035,240180,40.82590644,-73.9393526,"(40.825906439, -73.9393526)"
914331235,12/10/16,4:00:00,12/10/16,4:30:00,12/10/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,FRONT OF,RESIDENCE-HOUSE,,,1025423,240237,40.82598288,-73.85123177,"(40.825982876, -73.85123177)"
763977120,11/24/16,15:00:00,11/24/16,15:21:00,11/24/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,997600,240252,40.82610992,-73.95176406,"(40.826109918, -73.95176406)"
749511999,11/24/16,15:00:00,11/24/16,15:21:00,11/24/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,997600,240252,40.82610992,-73.95176406,"(40.826109918, -73.95176406)"
512421277,11/8/16,19:53:00,11/8/16,20:24:00,11/8/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,OPPOSITE OF,STREET,,,1010651,240263,40.82611074,-73.90460702,"(40.826110743, -73.904607024)"
403490291,11/13/16,22:05:00,11/13/16,22:15:00,11/13/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1010651,240263,40.82611074,-73.90460702,"(40.826110743, -73.904607024)"
456685838,12/31/16,20:32:00,12/31/16,20:43:00,12/31/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE-HOUSE,,,1010651,240263,40.82611074,-73.90460702,"(40.826110743, -73.904607024)"
769372843,11/10/16,22:20:00,11/10/16,22:36:00,11/10/16,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,GROCERY/BODEGA,,,1009748,240284,40.82617104,-73.90786974,"(40.826171036, -73.907869742)"
166537886,12/12/16,18:45:00,12/12/16,19:00:00,12/12/16,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1009231,240290,40.82618898,-73.90973779,"(40.826188981, -73.909737789)"
536545621,11/20/16,2:55:00,11/20/16,3:00:00,11/20/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,45,,SOCIAL CLUB/POLICY,,,1033602,240335,40.82620995,-73.82167809,"(40.826209946, -73.821678085)"
547838202,11/21/16,23:00:00,11/22/16,12:00:00,11/22/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,,,1000828,240293,40.82621698,-73.94010027,"(40.826216983, -73.940100268)"
700895852,12/3/16,17:25:00,12/3/16,17:35:00,12/3/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,FRONT OF,STREET,,,998949,240295,40.8262258,-73.94688964,"(40.826225799, -73.946889641)"
174878157,12/7/16,11:30:00,12/7/16,12:38:00,12/7/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE - APT. HOUSE,,,1015150,240413,40.82650786,-73.88835017,"(40.826507857, -73.888350165)"
460205545,12/30/16,7:15:00,12/30/16,8:00:00,12/30/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,FRONT OF,STREET,,,1005633,240482,40.82672541,-73.9227378,"(40.826725409, -73.922737797)"
469608333,11/27/16,0:20:00,11/27/16,1:00:00,11/27/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,,STREET,,,1001526,240495,40.82677008,-73.93757767,"(40.826770078, -73.93757767)"
451440073,11/23/16,7:25:00,11/23/16,8:25:00,11/23/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1011890,240557,40.8269139,-73.90012895,"(40.826913899, -73.900128951)"
107139245,12/23/16,2:30:00,12/23/16,3:00:00,12/24/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,BAR/NIGHT CLUB,,,1017256,240637,40.82711506,-73.88073944,"(40.827115055, -73.88073944)"
747932591,12/14/16,10:30:00,12/14/16,11:00:00,12/14/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,998633,240619,40.82711561,-73.94803075,"(40.827115607, -73.948030747)"
104314859,12/24/16,4:00:00,12/24/16,4:30:00,12/24/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,FRONT OF,STREET,,,1015482,240641,40.82713249,-73.88714949,"(40.827132485, -73.887149486)"
265240397,12/6/16,20:45:00,12/7/16,20:00:00,12/7/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,1017772,240710,40.82731348,-73.87887459,"(40.827313476, -73.878874593)"
402176305,11/4/16,23:25:00,11/4/16,23:30:00,11/5/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1010027,240720,40.82736692,-73.90685996,"(40.827366921, -73.906859958)"
674603017,11/21/16,19:53:00,11/21/16,20:38:00,11/21/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1010027,240720,40.82736692,-73.90685996,"(40.827366921, -73.906859958)"
971437171,12/5/16,10:40:00,12/5/16,10:45:00,12/5/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1007512,240722,40.82737939,-73.91594754,"(40.827379392, -73.915947537)"
887572677,11/24/16,11:00:00,11/24/16,11:15:00,11/25/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1008355,240738,40.82742105,-73.91290142,"(40.827421047, -73.912901422)"
176624621,11/5/16,5:00:00,11/5/16,15:00:00,11/6/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,1018287,240785,40.82751736,-73.87701334,"(40.82751736, -73.877013336)"
864029959,11/11/16,11:08:00,11/11/16,11:10:00,11/11/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,HOTEL/MOTEL,,,1014166,240838,40.82767775,-73.89190376,"(40.827677748, -73.891903763)"
245533434,12/31/16,9:00:00,12/31/16,9:05:00,12/31/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,FRONT OF,STREET,,,1010713,240858,40.82774366,-73.90438065,"(40.827743663, -73.904380654)"
492347634,11/13/16,4:20:00,11/13/16,4:23:00,11/13/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,,STREET,,,999264,240863,40.82778427,-73.94575018,"(40.827784267, -73.945750182)"
910671216,12/16/16,18:00:00,12/16/16,18:05:00,12/16/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,,STREET,,,1004749,240880,40.8278199,-73.92593076,"(40.827819901, -73.925930756)"
830699552,11/13/16,4:12:00,11/13/16,4:15:00,11/13/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,GROCERY/BODEGA,,,999327,240977,40.82809706,-73.94552228,"(40.828097057, -73.945522284)"
543154275,11/2/16,6:45:00,11/2/16,7:00:00,11/2/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1007202,240987,40.82810755,-73.91706677,"(40.828107552, -73.917066771)"
530902157,12/29/16,0:30:00,12/29/16,1:07:00,12/29/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1012458,241031,40.8282131,-73.89807459,"(40.828213098, -73.898074588)"
500202535,12/20/16,10:00:00,12/20/16,10:11:00,12/20/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1008210,241065,40.82831896,-73.91342419,"(40.828318963, -73.913424191)"
331991483,11/13/16,0:00:00,11/13/16,0:10:00,11/13/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,FRONT OF,STREET,,,1010913,241087,40.8283716,-73.90365707,"(40.828371601, -73.903657068)"
338522010,11/11/16,17:45:00,11/11/16,17:50:00,11/11/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,FRONT OF,STREET,,,1000096,241144,40.82855408,-73.94274319,"(40.828554079, -73.942743188)"
790917066,12/25/16,10:00:00,12/25/16,10:05:00,12/25/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,FRONT OF,STREET,,,1010697,241162,40.8285781,-73.90443727,"(40.828578104, -73.904437269)"
571247329,12/25/16,10:00:00,12/25/16,10:05:00,12/25/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,FRONT OF,STREET,,,1010697,241162,40.8285781,-73.90443727,"(40.828578104, -73.904437269)"
